id,taskname,billable,client_id
221554,Vegan For a Week 6,Billable,2
221556,Direct a Movie 6,Billable,2
221562,Get my Chakras Aligned 6,Billable,2
221563,Join the Mile High Club 6,Billable,2
221564,Experience 25 Different Modes of Transportation 6,Billable,2
221571,Learn Ballroom Dancing 6,Billable,2
221572,Join the Civil Air Patrol 6,Billable,2
221573,Tour Through Salar De Uyuni 6,Billable,2
221580,Go Pearl Diving 6,Billable,2
221582,Open an Animal Shelter 6,Billable,2
221680,Go to a Cafe Alone 6,Billable,2
221681,Dance in the Moonlight 6,Billable,2
221682,Try Every Kind of Beer in Germany 6,Billable,2
221689,Take a Siesta in Spain 6,Billable,2
221706,Learn How to Play the Uke 6,Billable,2
221713,Earn 100K a Year 6,Billable,2
221730,Become Mayor of my City 6,Billable,2
221731,Volunteer With Big Brother Program 6,Billable,2
221732,Exercise For 3 Months 6,Billable,2
221737,Become a Recognized Economist 6,Billable,2
221738,Have a Shower 6,Billable,2
221914,Sleep on an Air Mattress Floating in Water 6,Billable,2
221947,Cruise Around the World 6,Billable,2
221956,Free Myself from Debt 6,Billable,2
221972,Ride a Mattress Down the Stairs 6,Billable,2
221973,Go to India 6,Billable,2
221980,Cross the Nile River 6,Billable,2
222099,Go For Walk in Central Park 6,Billable,2
222100,Earn Over 100K a Year 6,Billable,2
222131,Know the Stars 6,Billable,2
222141,Make Pancakes in the Shape of Hearts 6,Billable,2
222183,Stay Married For 50 Years 6,Billable,2
222206,Buy a Cup of Coffee For a Cold Salvation Army Bell Ringer 6,Billable,2
222482,Create a Children's Book 6,Billable,2
222498,Go to an Indian Wedding 6,Billable,2
222567,Deadlift 500 Pounds 6,Billable,2
222649,Be Kissed Unexpectedly in the Middle of a Sentence 6,Billable,2
222650,Hike the Continental Divide Trail 6,Billable,2
222673,Swim in the Blue Lagoon in Iceland 6,Billable,2
222676,Go Bull Riding 6,Billable,2
222700,Create a Publication 6,Billable,2
222717,Drive the Hawaiian Coast 6,Billable,2
222718,Spend a Night in the Igloo Village in Finland 7,Billable,2
222907,Run a Marathon For Charity 7,Billable,2
222908,Go a Month Without Television 7,Billable,2
223011,Photoshoot Nude 7,Billable,2
223125,Swim in the Red Sea 7,Billable,2
223328,Rope Swing Into Water 7,Billable,2
223434,Attend a Broadway Show 7,Billable,2
223435,Create a Tradition of Getting Together 7,Billable,2
223436,Pass all my Exams 7,Billable,2
223529,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 7",Billable,2
223880,Master Drawing 7,Billable,2
224205,Cross a Glacier on Foot 7,Billable,2
224211,Sing a Solo in a Concert 7,Billable,2
224212,Learn Classical Dances 7,Billable,2
224213,Do Everything With my Left Hand For a Whole Day 7,Billable,2
224229,Go Guerilla Gardening 7,Billable,2
224236,Learn to Say “Hello” in 15 Languages 7,Billable,2
224237,Kill and Skin a Rabbit 7,Billable,2
224415,Go on a Humanitarian Aid Trip 7,Billable,2
224430,Sit in Nature and Just Breathe 7,Billable,2
224431,Eat at a Restaurant By Myself 7,Billable,2
224461,Get Retweeted By a Celebrity 7,Billable,2
224470,Kiss at the Top of a Ferris Wheel 7,Billable,2
224472,Go to the Top of the Leaning Tower of Pisa 7,Billable,2
224746,Become a Stamp Collector 7,Billable,2
224790,Kiss Under Fireworks 7,Billable,2
224796,Learn to Do a Back-Handspring 7,Billable,2
224813,Go Mountain Climbing 7,Billable,2
224888,Try Nutella 7,Billable,2
224890,Do a Detailed Pumpkin Carving 7,Billable,2
224896,Taste Escargot 7,Billable,2
224904,Hike Basin (4827 Ft) 7,Billable,2
225015,Learn to Do a Wall Flip 7,Billable,2
225016,Learn to Play the Cello 7,Billable,2
225022,Start a Diary and Write in It Till It's Complete 7,Billable,2
225030,Go to a Restaurant Without Underwear 7,Billable,2
225038,Get 6-Pack Abs 7,Billable,2
225050,Learn How to Take Criticism 7,Billable,2
225090,Hike in Death Valley 7,Billable,2
225133,Go Camping With my Best Friends 7,Billable,2
225174,Camp in the Backyard 7,Billable,2
225175,Carve my Love and my Name Into a Tree 7,Billable,2
225191,Go to a Cherry Blossom Festival in Japan 7,Billable,2
225192,Get Certified As a Public Accountant 7,Billable,2
225207,Dance in Bali 7,Billable,2
225208,Hold a Venomous Snake 7,Billable,2
225247,Become a Bodybuilder 7,Billable,2
225274,Work As a Tour Manager 7,Billable,2
225282,Learn Argentinean Tango in Argentina 7,Billable,2
225284,Design and Build my Dream House 7,Billable,2
225290,Fly a Biplane 7,Billable,2
225317,Sculpt Myself 7,Billable,2
225340,Discover the Lost City of Atlantis 7,Billable,2
225439,Learn Ballroom Dancing 7,Billable,2
225440,Join the Civil Air Patrol 7,Billable,2
225648,Volunteer With Big Brother Program 7,Billable,2
225665,Exercise For 3 Months 7,Billable,2
225667,Become a Recognized Economist 7,Billable,2
225692,Have a Shower 7,Billable,2
225693,Decorate a Tree For Christmas 7,Billable,2
225699,Dance Like No Ones Watching 7,Billable,2
225734,Sleep on an Air Mattress Floating in Water 7,Billable,2
225752,Work on a Crew For a Hot Air Balloon 7,Billable,2
225840,Ride a Mattress Down the Stairs 7,Billable,2
225950,Buy a Cup of Coffee For a Cold Salvation Army Bell Ringer 7,Billable,2
226293,Own a Large Book Collection 8,Billable,2
226303,Go Camping 8,Billable,2
226317,Raft a Class 5 Rapid 8,Billable,2
226318,Become a Psychologist 8,Billable,2
226328,Drive a 4 Wheeler 8,Billable,2
226576,Go on a Humanitarian Aid Trip 8,Billable,2
226577,Ride a Limo 8,Billable,2
226609,Bake Cinnamon Rolls 8,Billable,2
226611,Kiss at the Top of a Ferris Wheel 8,Billable,2
226627,Try New Food Every Month 8,Billable,2
226629,Go to a Blacklight Party 8,Billable,2
226635,Bake a Cake For Someone Special 8,Billable,2
226637,Spend a Weekend in Vegas 8,Billable,2
226652,Ride the Bullet Train in Japan 8,Billable,2
226660,Kayak the Bioluminescent Bay of Fajardo 8,Billable,2
226661,Play Monopoly 8,Billable,2
226662,Give Up Smoking 8,Billable,2
226679,Fly As a Passenger in a Fast Jet 8,Billable,2
226720,Dance at Carnival in Rio De Janeiro 8,Billable,2
226759,Hike the Entire Thames Valley Trail 8,Billable,2
226760,Stay in an Overwater Bungalow in Bora Bora 8,Billable,2
226826,Visit 15 Attractions of the Unesco World Heritage List 8,Billable,2
226828,Kiss on the Beach at Sunset 8,Billable,2
226853,Join a Mastermind 8,Billable,2
226854,Go Mountain Climbing 8,Billable,2
226860,Do Crosswords Every Day For a Month 8,Billable,2
227303,Be on More Than 4 TV Shows 8,Billable,2
227305,Go to Egypt 8,Billable,2
227406,Open an Animal Shelter 8,Billable,2
227556,Complete my Degree With No Less Than a Distinction 8,Billable,2
227563,Ride a Mattress Down the Stairs 8,Billable,2
227673,Start a Side Photography Business 8,Billable,2
227797,Create a Publication 8,Billable,2
227938,Go a Month Without Television 9,Billable,2
228057,Appear As an Extra in a Period Drama 9,Billable,2
228115,Collect Sand from 5 Countries 9,Billable,2
228132,Nutella Battle 9,Billable,2
228205,Learn to Swim 9,Billable,2
228207,Have a Seat in Government 9,Billable,2
228208,Have a 24 Hour Movie-Marathon 9,Billable,2
228214,See the Kremlin in Russia 9,Billable,2
228248,Volunteer at a Blind Camp 9,Billable,2
228273,Go on a Humanitarian Aid Trip 9,Billable,2
228274,Ride a Limo 9,Billable,2
228297,Travel to the Caribbean 9,Billable,2
228298,Try One Exotic Food a Day For a Month 9,Billable,2
228306,Get Retweeted By a Celebrity 9,Billable,2
228440,Learn to Do a Handstand 9,Billable,2
228441,Cook a Good Dinner 4 Times a Week 9,Billable,2
228442,Become a Stamp Collector 9,Billable,2
228448,"Say ""No"" and Don't Feel Bad About It 9",Billable,2
228449,Visit 15 Attractions of the Unesco World Heritage List 9,Billable,2
228489,Hike Basin (4827 Ft) 9,Billable,2
228533,Build a Greenhouse 9,Billable,2
228534,Find a Dream Job 9,Billable,2
228633,Get Certified As a Public Accountant 9,Billable,2
228642,Hold a Venomous Snake 9,Billable,2
228666,Learn Argentinean Tango in Argentina 9,Billable,2
228698,"Do ""Insanity"" Fitness Program 9",Billable,2
228706,Visit the Rockefeller Center 9,Billable,2
228715,Be on More Than 4 TV Shows 9,Billable,2
228717,Go to Egypt 9,Billable,2
228718,Go Skinny Dipping at Midnight 9,Billable,2
228827,Do a Skydive 9,Billable,2
228848,Dance in the Moonlight 9,Billable,2
228851,Try Every Kind of Beer in Germany 9,Billable,2
228852,Take a Siesta in Spain 9,Billable,2
228885,Learn How to Play the Uke 9,Billable,2
228952,Earn Over 100K a Year 9,Billable,2
229016,Go to an Indian Wedding 9,Billable,2
229060,Deadlift 500 Pounds 9,Billable,2
229067,Bake a Rainbow Cake 9,Billable,2
229069,Be in a Rainforest 9,Billable,2
229082,Publish an Article 9,Billable,2
229085,Read all of Shakespeare's Work 9,Billable,2
229091,Be Kissed Unexpectedly in the Middle of a Sentence 9,Billable,2
229093,Hike the Continental Divide Trail 9,Billable,2
229126,Create a Publication 9,Billable,2
229351,Raft a Class 5 Rapid 10,Billable,2
229361,Build A Log Cabin For my Wife and I 10,Billable,2
229377,Ask Someone to a Dance 10,Billable,2
229512,Hike to Mt Everest Base Camp 10,Billable,2
229517,Zipline Through the Jungle 10,Billable,2
229519,Go on a Humanitarian Aid Trip 10,Billable,2
229520,Ride a Limo 10,Billable,2
229559,Try New Food Every Month 10,Billable,2
229560,Go to a Blacklight Party 10,Billable,2
229561,Bake a Cake For Someone Special 10,Billable,2
229562,Spend a Weekend in Vegas 10,Billable,2
229567,Hike the Entire Sentier De L'Etoile 10,Billable,2
229594,Dance at Carnival in Rio De Janeiro 10,Billable,2
229609,Work For a Feminist Organization 10,Billable,2
229627,Attend a Concert 10,Billable,2
230319,Take a Picture With an Interesting Stranger 10,Billable,2
230370,"Have a Net Worth of $1,000,000 10",Billable,2
230372,Sculpt Myself 10,Billable,2
230480,Open an Animal Shelter 10,Billable,2
230481,Backpack Through Hells Canyon 10,Billable,2
230489,Dance in the Moonlight 10,Billable,2
230539,Learn How to Play the Uke 10,Billable,2
230547,Earn 100K a Year 10,Billable,2
230595,Cross the Nile River 10,Billable,2
230597,Eat at the Heart Attack Grill in Las Vegas 10,Billable,2
230598,Go Snow Tubing 10,Billable,2
230613,Become a Famous Business Women 10,Billable,2
230614,Be Fitter Then Ever 10,Billable,2
230653,Build a Website 10,Billable,2
230672,Attend a Writing Class 10,Billable,2
230682,Go to all of the U.S. National Parks 10,Billable,2
230731,Make Homemade Pasta 10,Billable,2
230756,Learn to Snorkel 10,Billable,2
231146,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 11",Billable,2
231198,Build A Log Cabin For my Wife and I 11,Billable,2
231199,Master Drawing 11,Billable,2
231205,Film a Halloween Party 11,Billable,2
231206,Ask Someone to a Dance 11,Billable,2
231207,Make a Large Anonymous Donation to a Non-Profit 11,Billable,2
231208,Make 50 Photos of Things That Make Me Happy 11,Billable,2
231238,Cross a Glacier on Foot 11,Billable,2
231240,Sing a Solo in a Concert 11,Billable,2
231241,Learn Classical Dances 11,Billable,2
231247,Go Guerilla Gardening 11,Billable,2
231248,Learn to Say “Hello” in 15 Languages 11,Billable,2
231249,Kill and Skin a Rabbit 11,Billable,2
231350,Learn to Play the Ocarina 11,Billable,2
231355,Sing in Public 11,Billable,2
231433,Go to the Top of the Leaning Tower of Pisa 11,Billable,2
231472,Kayak the Bioluminescent Bay of Fajardo 11,Billable,2
231473,Play Monopoly 11,Billable,2
231474,Give Up Smoking 11,Billable,2
231481,Sing the National Anthem in Front of a Crowd 11,Billable,2
231497,Dance at Carnival in Rio De Janeiro 11,Billable,2
231715,Walk on Stilts 11,Billable,2
231724,Build a Greenhouse 11,Billable,2
231740,Study Math 11,Billable,2
231741,Become a Farmer 11,Billable,2
231782,Hold Up a Free Hugs Sign 11,Billable,2
231783,Build a Disc Golf Course 11,Billable,2
231784,Camp in the Backyard 11,Billable,2
231791,Carve my Love and my Name Into a Tree 11,Billable,2
231798,Write a Song and Record It 11,Billable,2
231902,Visit the Rockefeller Center 11,Billable,2
231916,Have a Trampoline in my Yard 11,Billable,2
231924,Think of Phrases to Say Before I Die 11,Billable,2
231925,Be on More Than 4 TV Shows 11,Billable,2
231927,Go to Egypt 11,Billable,2
231932,Go Skinny Dipping at Midnight 11,Billable,2
231934,Practice a Sport 11,Billable,2
231940,Compete in a 3 Point Basketball Contest 11,Billable,2
231943,Get my Chakras Aligned 11,Billable,2
231951,Learn Ballroom Dancing 11,Billable,2
231952,Join the Civil Air Patrol 11,Billable,2
231958,Tour Through Salar De Uyuni 11,Billable,2
231960,Go Pearl Diving 11,Billable,2
231968,Get a TEFL Qualification 11,Billable,2
231999,Volunteer With Big Brother Program 11,Billable,2
232032,Free Myself from Debt 11,Billable,2
232033,Complete my Degree With No Less Than a Distinction 11,Billable,2
232034,Ride a Mattress Down the Stairs 11,Billable,2
232035,Go to India 11,Billable,2
232084,Participate in a Tomato Battle 11,Billable,2
232085,Stay Married For 50 Years 11,Billable,2
232086,Buy a Cup of Coffee For a Cold Salvation Army Bell Ringer 11,Billable,2
232100,Ride Every Single Ride at a Theme Park 11,Billable,2
232108,Go to an Indian Wedding 11,Billable,2
232109,Help my Brother Find Out What He Wants to Do 11,Billable,2
232116,Go to all of the U.S. National Parks 11,Billable,2
232126,Start a Side Photography Business 11,Billable,2
232127,Feed Sharks 11,Billable,2
232217,Spend a Night in the Igloo Village in Finland 12,Billable,2
232219,Go Helmet Diving 12,Billable,2
232243,Have a Silly String Fight 12,Billable,2
232249,Be a Bridesmaid 12,Billable,2
232250,Create a World Map With Pins of Where I've Been 12,Billable,2
232366,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 12",Billable,2
232378,Go Kayaking 12,Billable,2
232383,Play the Bagpipes 12,Billable,2
232385,Go to all the Monopoly Properties 12,Billable,2
232386,Tame a Tiger 12,Billable,2
232392,Own a Large Book Collection 12,Billable,2
232411,Drive a 4 Wheeler 12,Billable,2
232600,Be on the Radio With my Own Song 12,Billable,2
232603,Learn to Play the Ocarina 12,Billable,2
232809,Don't Use the Phone For a Day 12,Billable,2
232810,Work For a Feminist Organization 12,Billable,2
232811,Be the Sheriff of a Small Town 12,Billable,2
232813,Attend a Concert 12,Billable,2
232853,Cook a Good Dinner 4 Times a Week 12,Billable,2
232935,Go to a Restaurant Without Underwear 12,Billable,2
232936,Get 6-Pack Abs 12,Billable,2
232937,Build a Blanket Fort With Someone I Love 12,Billable,2
232938,Walk on Stilts 12,Billable,2
232943,Learn How to Take Criticism 12,Billable,2
232944,Learn to Vault 12,Billable,2
232945,Build a Greenhouse 12,Billable,2
232951,Find a Dream Job 12,Billable,2
232952,Visit Every Museum in NYC 12,Billable,2
232955,Create a Polaroid Wall 12,Billable,2
232985,Write For a TV Sitcom 12,Billable,2
232986,Attend a College Football Game 12,Billable,2
232987,Try White Hot Chocolate 12,Billable,2
232988,Go Camping With my Best Friends 12,Billable,2
232994,Walk Barefoot in the Rain 12,Billable,2
233003,"Reach 10,000 Likes on my Facebook Page 12",Billable,2
233012,Hike Gray (4840 Ft) 12,Billable,2
233013,See the Golden Gate Bridge in San Francisco 12,Billable,2
233121,Snow Fight 12,Billable,2
233346,Cruise Around the World 12,Billable,2
233370,Eat at the Heart Attack Grill in Las Vegas 12,Billable,2
235142,Have a Silly String Fight 13,Billable,2
235157,Create a World Map With Pins of Where I've Been 13,Billable,2
235427,Sing a Bohemians Prague Song For 34 Minutes Straight 13,Billable,2
235428,Swim in the Red Sea 13,Billable,2
235542,Tame a Tiger 13,Billable,2
235559,Go Camping 13,Billable,2
235593,Raft a Class 5 Rapid 13,Billable,2
235594,Become a Psychologist 13,Billable,2
235595,Drive a 4 Wheeler 13,Billable,2
235729,Sing a Solo in a Concert 13,Billable,2
235760,Kill and Skin a Rabbit 13,Billable,2
236020,Get 6-Pack Abs 13,Billable,2
236060,Create a Polaroid Wall 13,Billable,2
236086,Write For a TV Sitcom 13,Billable,2
236087,Attend a College Football Game 13,Billable,2
236118,Carve my Love and my Name Into a Tree 13,Billable,2
236119,Write a Song and Record It 13,Billable,2
236120,Be Proposed to in a Unique Way 13,Billable,2
236121,Swim in the Nile 13,Billable,2
236122,Go to a Cherry Blossom Festival in Japan 13,Billable,2
236160,Work As a Tour Manager 13,Billable,2
236161,Learn Argentinean Tango in Argentina 13,Billable,2
236163,Design and Build my Dream House 13,Billable,2
236172,Go See a All-Blacks Rugby Match Live 13,Billable,2
236180,Live in a Completely Sustainable Way For a Year 13,Billable,2
236270,Be on More Than 4 TV Shows 13,Billable,2
236338,Vegan For a Week 13,Billable,2
236622,Exercise For 3 Months 13,Billable,2
236623,Become a Recognized Economist 13,Billable,2
236630,Have a Shower 13,Billable,2
236631,Decorate a Tree For Christmas 13,Billable,2
236636,Dance Like No Ones Watching 13,Billable,2
236637,Write a Haiku 13,Billable,2
236681,Ride a Mattress Down the Stairs 13,Billable,2
236753,Do Sudoku Every Day For a Year 13,Billable,2
236754,Attend a Chinese New Year 13,Billable,2
